COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal
29292590;ESC SEMPRE VIVA;2902252;Arataca;29;BA;1,0;6,0;;;;;7,0;;;
29439280;ESCOLA CELIA ROMANA DE CASTRO MOURA;2902252;Arataca;29;BA;2,0;2,0;2,0;;;;4,0;;;
29413842;ESCOLA ASSENTAMENTO SANTO ANTONIO;2902252;Arataca;29;BA;;11,0;2,0;;;;11,0;;;
29456231;JOSE AVILA;2902252;Arataca;29;BA;1,0;1,0;;;;;2,0;;;
29292824;ESCOLA JOAO DE DEUS DA SILVA;2902252;Arataca;29;BA;1,0;12,0;2,0;;;;10,0;3,0;3,0;
29292638;ESC STA JULIA;2902252;Arataca;29;BA;1,0;8,0;;;;;5,0;4,0;4,0;
29292581;ESC RURAL DE ANURI;2902252;Arataca;29;BA;22,0;3,0;;;;;21,0;4,0;4,0;
29430070;ESCOLA UBIRAJARA;2902252;Arataca;29;BA;;10,0;;;;;5,0;5,0;5,0;
29292530;ESCOLA MUNICIPAL TUPA;2902252;Arataca;29;BA;2,0;9,0;1,0;;;;4,0;7,0;7,0;
29292697;ESCOLA MARIANA PINHEIRO;2902252;Arataca;29;BA;;12,0;2,0;;;;3,0;9,0;9,0;
29292476;ESC JOVINIANO FONSECA;2902252;Arataca;29;BA;208,0;26,0;7,0;;;;223,0;11,0;11,0;
29338956;ESCOLA MARIA IVANY DOS SANTOS;2902252;Arataca;29;BA;79,0;26,0;17,0;;;;90,0;15,0;15,0;
29292441;ESC FILADELFO ALMEIDA;2902252;Arataca;29;BA;122,0;41,0;;;;;132,0;31,0;31,0;
29156734;ESCOLA MUNICIPAL LUIZ GONZAGA DE LEMOS NETO;2910503;Entre Rios;29;BA;324,0;658,0;26,0;;;;534,0;448,0;448,0;
29423104;CENTRO CULTURAL DOMINGOS MACHADO DE ALMEIDA;2910503;Entre Rios;29;BA;409,0;237,0;10,0;;;;478,0;168,0;168,0;
29156750;ESCOLA MUNICIPAL MANOEL DA SILVA REIS;2910503;Entre Rios;29;BA;5,0;170,0;58,0;2,0;;;28,0;147,0;147,0;
29156653;ESCOLA MUNICIPAL VEREADOR JOSE RAIMUNDO DE SOUZA;2910503;Entre Rios;29;BA;2,0;191,0;3,0;;;;4,0;189,0;189,0;
29156718;ESCOLA JOSE GALDINO MAIA;2910503;Entre Rios;29;BA;95,0;119,0;1,0;;;;151,0;63,0;63,0;
29156173;ESCOLA MUNICIPAL DINAMICA DE EDUCACAO;2910503;Entre Rios;29;BA;367,0;105,0;5,0;;;;430,0;42,0;42,0;
29156920;ESCOLA MUNICIPAL MONTEIRO LOBATO;2910503;Entre Rios;29;BA;243,0;51,0;7,0;;;;235,0;59,0;59,0;
29156815;ESCOLA PROFª MARIA ALVES PIMENTA BATISTA;2910503;Entre Rios;29;BA;14,0;254,0;9,0;1,0;;;101,0;167,0;167,0;
29156238;ESC AGRICOLA DE ENTRE RIOS;2910503;Entre Rios;29;BA;17,0;59,0;;;;;42,0;34,0;34,0;
29474108;ESCOLA PORTO DO SABER;2910503;Entre Rios;29;BA;3,0;24,0;4,0;;;;27,0;;;
29156777;ESCOLA MUNICIPAL NELSON VIEIRA DE JESUS;2910503;Entre Rios;29;BA;1,0;9,0;;;;;10,0;;;
29156840;ESCOLA MUNICIPAL VEREADOR JOAO DE SOUZA BACELAR;2910503;Entre Rios;29;BA;123,0;4,0;;;;;127,0;;;
29156530;ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA;2910503;Entre Rios;29;BA;112,0;9,0;;;;;121,0;;;
29475864;ESCOLA PEQUENO APRENDIZ;2910503;Entre Rios;29;BA;31,0;;7,0;;;;31,0;;;
29156904;ESCOLA MUNICIPAL CONSELHEIRO LUIZ VIANA;2910503;Entre Rios;29;BA;46,0;9,0;;;;;55,0;;;
29156831;ESCOLA RURAL TINA CARVALHO;2910503;Entre Rios;29;BA;88,0;399,0;;;;;487,0;;;
29488206;ESCOLA CRISTA YAHWEH SHAMAH;2910503;Entre Rios;29;BA;123,0;9,0;8,0;;;;131,0;1,0;1,0;
29156696;ESCOLA JARDIM PEQUENOPOLIS;2910503;Entre Rios;29;BA;172,0;4,0;;;;;175,0;1,0;1,0;
29392470;INSTITUTO EDUCACIONAL DE ENTRE RIOS;2910503;Entre Rios;29;BA;136,0;3,0;1,0;;;;137,0;2,0;2,0;
29156823;ESCOLA MUNICIPAL JOSE FERNANDES SIMOES FILHO;2910503;Entre Rios;29;BA;115,0;15,0;1,0;;;;128,0;2,0;2,0;
29392489;ESCOLA MUNICIPAL LUIS EDUARDO MAGALHAES;2910503;Entre Rios;29;BA;139,0;116,0;1,0;;;;252,0;3,0;3,0;
29156939;ESCOLA MUNICIPAL CASTRO ALVES;2910503;Entre Rios;29;BA;7,0;51,0;;;;;55,0;3,0;3,0;
29475244;ESCOLA BEL KIDS;2910503;Entre Rios;29;BA;14,0;16,0;8,0;;;;27,0;3,0;3,0;
29156599;ESCOLA RECANTO INFANTIL;2910503;Entre Rios;29;BA;213,0;17,0;6,0;;;;224,0;6,0;6,0;
29156181;CENTRO EDUCACIONAL PROFESSORA MARIA DE LOURDES ALMEIDA VELOSO;2910503;Entre Rios;29;BA;452,0;46,0;1,0;;;;489,0;9,0;9,0;
29392446;ESCOLA MUNICIPAL JOAO CARLOS SOUZA DA SILVA;2910503;Entre Rios;29;BA;66,0;87,0;;;;;144,0;9,0;9,0;
29156793;ESCOLA MUNICIPAL OLIVEIRA BRITO;2910503;Entre Rios;29;BA;9,0;64,0;;;;;58,0;15,0;15,0;
29156912;EE - COLEGIO DOMINGOS LEAO VELOSO;2910503;Entre Rios;29;BA;204,0;26,0;;;;;200,0;30,0;30,0;
29122341;ESCOLA PROF MARIA DE LOURDES;2925808;Queimadas;29;BA;131,0;45,0;158,0;1,0;;;127,0;49,0;49,0;
29121442;ESC ANTONIO CARLOS MAGALHAES;2925808;Queimadas;29;BA;;90,0;13,0;1,0;;;10,0;80,0;80,0;
29122333;GRUPO ESCOLAR PROFA CECY SOUZA;2925808;Queimadas;29;BA;116,0;42,0;148,0;1,0;;;102,0;56,0;56,0;
29121361;COLEGIO LIDIRIO FERREIRA LIMA;2925808;Queimadas;29;BA;1,0;320,0;2,0;;;;203,0;118,0;118,0;
29121353;COLEGIO DOMINGOS FERNANDO BADARO NETO;2925808;Queimadas;29;BA;19,0;275,0;2,0;;;;115,0;179,0;179,0;
29121760;ESCOLA PADRE CARLO GABANELLI;2925808;Queimadas;29;BA;91,0;45,0;135,0;;;;88,0;48,0;48,0;
29346070;ESCOLA REINO DA CRIANCA;2925808;Queimadas;29;BA;;74,0;72,0;;;;1,0;73,0;73,0;
29121337;COLEGIO MUNICIPAL DE QUEIMADAS;2925808;Queimadas;29;BA;272,0;138,0;383,0;7,0;;;257,0;153,0;153,0;
29122368;ESCOLA SEVERIANO GONCALVES DE SOUZA;2925808;Queimadas;29;BA;3,0;108,0;1,0;;;;52,0;59,0;59,0;
29121574;ESCOLA HILDERICO PINHEIRO DE OLIVEIRA;2925808;Queimadas;29;BA;185,0;66,0;199,0;7,0;;;180,0;71,0;71,0;
29121680;ESC JOSE LOPES DA SILVA;2925808;Queimadas;29;BA;3,0;118,0;114,0;;;;16,0;105,0;105,0;
29121345;COLEGIO ANTONIO PINHEIRO DE OLIVEIRA;2925808;Queimadas;29;BA;8,0;310,0;295,0;8,0;;;27,0;291,0;291,0;
29121930;ESC SAO JOSE;2925808;Queimadas;29;BA;2,0;117,0;18,0;;;;26,0;93,0;93,0;
29464935;COLEGIO MUNICIPAL SONIA MARIA SILVA;2925808;Queimadas;29;BA;363,0;151,0;457,0;6,0;;;358,0;156,0;156,0;
29346355;ESCOLINHA SORRISO INFANTIL;2925808;Queimadas;29;BA;45,0;4,0;49,0;;;;49,0;;;
29443997;CENTRO DE EDUCACAO PINGO DE LUZ;2925808;Queimadas;29;BA;45,0;3,0;47,0;;;;48,0;;;
29411882;CENTRO EDUCACIONAL ANTONIO GONZAGA;2925808;Queimadas;29;BA;92,0;;1,0;;;;92,0;;;
29121604;ESC IZIDIO CARNEIRO DA SILVA;2925808;Queimadas;29;BA;;12,0;12,0;;;;9,0;3,0;3,0;
29121825;COLEGIO MUNICIPAL RENATO GONCALVES MARTINS;2925808;Queimadas;29;BA;;43,0;43,0;;;;37,0;6,0;6,0;
29121310;ESCOLA ALEXANDRE DE OLIVEIRA;2925808;Queimadas;29;BA;3,0;14,0;14,0;;;;8,0;9,0;9,0;
29122350;ESCOLAR ANGELINA FERREIRA DA CRUZ;2925808;Queimadas;29;BA;65,0;7,0;71,0;;;;62,0;10,0;10,0;
29122074;ESCOLA AIRTON OLIVEIRA;2925808;Queimadas;29;BA;;20,0;18,0;;;;5,0;15,0;15,0;
29122201;ESCOLA RANUSIO BATISTA;2925808;Queimadas;29;BA;93,0;19,0;106,0;1,0;;;93,0;19,0;19,0;
29121795;ESCOLA MUNICIPAL ALDA MARTINS;2925808;Queimadas;29;BA;40,0;21,0;41,0;2,0;;;40,0;21,0;21,0;
29297427;COLEGIO MUNICIPAL DE COARACI;2908002;Coaraci;29;BA;478,0;91,0;5,0;;;;478,0;91,0;91,0;
29297877;ESCOLA JERONIMO JASMINEIRO DE SANTANA;2908002;Coaraci;29;BA;2,0;23,0;8,0;;;;;25,0;25,0;
29297389;COLEGIO MUNICIPAL ANTONIO RIBEIRO SANTIAGO;2908002;Coaraci;29;BA;366,0;55,0;1,0;;;;367,0;54,0;54,0;
29297907;ESCOLA RICARDO JOSE DOS SANTOS;2908002;Coaraci;29;BA;18,0;2,0;3,0;;;;20,0;;;
29297958;ESCOLA REGIS PACHECO;2908002;Coaraci;29;BA;6,0;3,0;1,0;;;;9,0;;;
29297737;ESCOLA SAO JOAO APOSTOLO;2908002;Coaraci;29;BA;70,0;;;;;;70,0;;;
29297680;ESCOLA ROTARY DE COARACI;2908002;Coaraci;29;BA;121,0;3,0;11,0;;;;124,0;;;
29297664;ESCOLA MONTEIRO LOBATO;2908002;Coaraci;29;BA;297,0;3,0;11,0;;;;300,0;;;
29297559;ESCOLA CECILIA MEIRELES;2908002;Coaraci;29;BA;50,0;;1,0;;;;50,0;;;
29297966;ESCOLA WALDOMIRO REBELLO;2908002;Coaraci;29;BA;135,0;8,0;9,0;;;;143,0;;;
29534402;ESCOLA CHICO MENDES;2908002;Coaraci;29;BA;;11,0;;11,0;;;11,0;;;
29297699;ESCOLA SAGRADA FAMILIA;2908002;Coaraci;29;BA;182,0;3,0;1,0;;;;185,0;;;
29407052;ESCOLA INES SOARES BRANDAO;2908002;Coaraci;29;BA;99,0;1,0;9,0;;;;99,0;1,0;1,0;
29413060;ESCOLA ANTONIO BATISTA SCHER DOS SANTOS;2908002;Coaraci;29;BA;;3,0;;;;;;3,0;3,0;
29297818;ESCOLA ANTONIO FERREIRA DE FREITAS;2908002;Coaraci;29;BA;1,0;4,0;1,0;;;;1,0;4,0;4,0;
29297915;ESCOLA JORGE VIANA;2908002;Coaraci;29;BA;161,0;9,0;24,0;;;;165,0;5,0;5,0;
29297885;ESCOLA JARIO DE ARAUJO GOES;2908002;Coaraci;29;BA;57,0;5,0;;;;;57,0;5,0;5,0;
29338069;ESCOLA SANTA HELENA;2908002;Coaraci;29;BA;5,0;5,0;;;;;3,0;7,0;7,0;
29297656;ESCOLA MARIA BARRETO SANTIAGO;2908002;Coaraci;29;BA;177,0;7,0;2,0;;;;177,0;7,0;7,0;
29297486;ESCOLA NOSSA SENHORA DE LOURDES;2908002;Coaraci;29;BA;6,0;2,0;;;;;;8,0;8,0;
29297516;ESCOLA SAO JOSE;2908002;Coaraci;29;BA;5,0;4,0;2,0;;;;;9,0;9,0;
29297494;ESCOLA PADRE FRANCISCO XAVIER CARDOSO;2908002;Coaraci;29;BA;2,0;11,0;5,0;;;;3,0;10,0;10,0;
29297923;CENTRO EDUCACIONAL JAIME PEREIRA DA SILVA;2908002;Coaraci;29;BA;40,0;13,0;1,0;;;;43,0;10,0;10,0;
29297460;ESCOLA LIGIA FIALHO;2908002;Coaraci;29;BA;160,0;14,0;5,0;;;;163,0;11,0;11,0;
29297869;ESCOLA INAJA DOREA;2908002;Coaraci;29;BA;48,0;10,0;3,0;1,0;;;46,0;12,0;12,0;
29297710;ESCOLA ALINE RIBEIRO REIS;2908002;Coaraci;29;BA;1,0;12,0;3,0;;;;;13,0;13,0;
29297893;ESCOLA JOAO MENDES DA COSTA;2908002;Coaraci;29;BA;65,0;16,0;5,0;;;;61,0;20,0;20,0;
29405912;ESCOLA MUNICIPAL NOVA GERACAO;2917904;Jandaíra;29;BA;255,0;41,0;289,0;;;1,0;213,0;83,0;83,0;
29157552;ESCOLA MUNICIPAL MARECHAL COSTA E SILVA;2917904;Jandaíra;29;BA;1,0;35,0;35,0;;;;2,0;34,0;34,0;
29157528;ESCOLA MUNICIPAL DR FRANCISCO BENJAMIN;2917904;Jandaíra;29;BA;356,0;87,0;423,0;;;;353,0;90,0;90,0;
29157510;ESCOLA MUNICIPAL DR ALCIDES DE FARIA;2917904;Jandaíra;29;BA;;259,0;257,0;;;;181,0;78,0;78,0;
29157625;ESCOLA MUNICIPAL RURAL BENTO DE ALMEIDA REIS;2917904;Jandaíra;29;BA;1,0;146,0;147,0;;;;104,0;43,0;43,0;
29157560;ESCOLA MUNICIPAL AGNALDO FONTES DANTAS;2917904;Jandaíra;29;BA;1,0;87,0;84,0;;;;43,0;45,0;45,0;
29157579;ESCOLA MUNICIPAL ALAIDE CARDOSO DE MATOS;2917904;Jandaíra;29;BA;;42,0;41,0;;;;;42,0;42,0;
29157676;ESCOLA MUNICIPAL JOANA ALMEIDA PINTO;2917904;Jandaíra;29;BA;3,0;208,0;208,0;;;;60,0;151,0;151,0;
29157609;ESCOLA MUNICIPAL ERACLITON DE OLIVEIRA;2917904;Jandaíra;29;BA;;17,0;17,0;;;;17,0;;;
29333482;ESCOLA MUNICIPAL NAIR VILA NOVA DE FARIA;2917904;Jandaíra;29;BA;;104,0;104,0;;;;104,0;;;
29157641;ESCOLA MUNICIPAL MARIA TEREZINHA LIMA SOUZA;2917904;Jandaíra;29;BA;;43,0;43,0;;;;43,0;;;
29157684;ESCOLA MUNICIPAL MONTEIRO DAVID;2917904;Jandaíra;29;BA;;90,0;89,0;;;;88,0;2,0;2,0;
29405920;ESCOLA MUNICIPAL EUCLIDES XAVIER DOS PASSOS;2917904;Jandaíra;29;BA;;22,0;22,0;;;;14,0;8,0;8,0;
28006739;COLEGIO ESTADUAL ROQUE JOSE DE SOUZA;2801009;Campo do Brito;28;SE;117,0;127,0;8,0;;;;119,0;125,0;125,0;
28006852;ESC MUL JOSE CARLOS DE MENDONCA;2801009;Campo do Brito;28;SE;2,0;79,0;1,0;;;;;81,0;81,0;
28006720;COLEGIO ESTADUAL GUILHERME CAMPOS;2801009;Campo do Brito;28;SE;311,0;151,0;153,0;;;;283,0;179,0;179,0;
28027108;ESC MUNICIPAL MARIA DELFINA CELESTINO DE OLIVEIRA;2801009;Campo do Brito;28;SE;147,0;66,0;16,0;;;;170,0;43,0;43,0;
28006712;ESCOLA MUNICIPAL PADRE FREIRE DE MENEZES;2801009;Campo do Brito;28;SE;194,0;343,0;11,0;;;;193,0;344,0;344,0;
28006895;ESC MUL MANOEL JOSE DA CRUZ;2801009;Campo do Brito;28;SE;4,0;65,0;;;;;69,0;;;
28006844;ESC MUL JOAO LUIZ DA ROCHA;2801009;Campo do Brito;28;SE;10,0;23,0;4,0;;;;33,0;;;
28006798;ESC MUL DR JOSE PASSOS PORTO;2801009;Campo do Brito;28;SE;2,0;20,0;;;;;22,0;;;
28006933;ESCOLA MUL BENTO BENEDIGNO BEZERRA;2801009;Campo do Brito;28;SE;6,0;19,0;2,0;;;;25,0;;;
28006771;ESC MUL CASTELO BRANCO;2801009;Campo do Brito;28;SE;;33,0;1,0;;;;33,0;;;
28006836;ESC MUL JOAO BRASILINO DA CRUZ;2801009;Campo do Brito;28;SE;2,0;10,0;;;;;12,0;;;
28006810;ESC MUL FRANCISCO VIEIRA DA PAIXAO;2801009;Campo do Brito;28;SE;1,0;18,0;;;;;19,0;;;
28006860;ESC MUL JOSE FREIRE DE LIMA;2801009;Campo do Brito;28;SE;;61,0;5,0;;;;61,0;;;
28006941;COLEGIO ERNESTO SOBRINHO;2801009;Campo do Brito;28;SE;236,0;54,0;;;;;290,0;;;
28032268;ESCOLA MUNICIPAL PROF LUCIA MARIA BEZERRA SANTOS DE ANDRADE CRUZ;2801009;Campo do Brito;28;SE;12,0;16,0;1,0;;;;28,0;;;
28006801;ESC MUL DR JOSE PEDRO CELESTINO DE OLIVEIRA;2801009;Campo do Brito;28;SE;2,0;39,0;;;;;41,0;;;
28033000;ESCOLA MUNICIPAL MARIA DE ANDRADE DA CRUZ;2801009;Campo do Brito;28;SE;1,0;12,0;;;;;13,0;;;
28006755;ESC MUL ANTONIO DA CRUZ FILHO;2801009;Campo do Brito;28;SE;3,0;26,0;;;;;29,0;;;
28028376;CENTRO EDU NOSSA SENHORA DA BOA HORA;2801009;Campo do Brito;28;SE;277,0;46,0;;;;;323,0;;;
28006887;ESC MUL JOSEFA ANDRADE;2801009;Campo do Brito;28;SE;2,0;44,0;;;;;44,0;2,0;2,0;
28006925;ESC MUN PE EVERALDO LIMA VIANA;2801009;Campo do Brito;28;SE;;20,0;1,0;;;;18,0;2,0;2,0;
28006909;ESC MUL ROQUE JOSE DE SOUZA;2801009;Campo do Brito;28;SE;1,0;20,0;;;;;14,0;7,0;7,0;
28006879;ESC MUL JOSE SECUNDO FILHO;2801009;Campo do Brito;28;SE;8,0;88,0;2,0;;;;72,0;24,0;24,0;
28030753;ESCOLA ESTADUAL DEPUTADO FRANCISCO PAIXAO;2801009;Campo do Brito;28;SE;189,0;17,0;39,0;;;;178,0;28,0;28,0;
29448476;ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES DE OLIVEIRA VASCONCELOS;2900306;Acajutiba;29;BA;65,0;53,0;1,0;;;;69,0;49,0;49,0;
29149754;ESCOLA MUNICIPAL DAMASIO RODRIGUES DE ANDRADE;2900306;Acajutiba;29;BA;2,0;71,0;5,0;;;;27,0;46,0;46,0;
29392853;ESCOLA MUNICIPAL DOUTOR GERALDO VASCONCELOS DE SEIXAS PEREIRA;2900306;Acajutiba;29;BA;181,0;161,0;4,0;;;;107,0;235,0;235,0;
29149681;ESCOLA MUNICIPAL ANTONIO JOAQUIM OLIVEIRA;2900306;Acajutiba;29;BA;43,0;72,0;83,0;;;;22,0;93,0;93,0;
29149657;ESCOLA MUNICIPAL JOAO ALVES DOS SANTOS;2900306;Acajutiba;29;BA;41,0;43,0;7,0;;;;45,0;39,0;39,0;
29149541;ESCOLA MUNICIPAL PROFESSORA MARIA ESPERANCA LOPES DE ANDRADE;2900306;Acajutiba;29;BA;322,0;245,0;493,0;;;;1,0;566,0;566,0;
29149584;ESCOLA MUNICIPAL PROFESSORA RAIMUNDA CORREIA DOS SANTOS;2900306;Acajutiba;29;BA;125,0;18,0;138,0;;;;60,0;83,0;83,0;
29149762;ESCOLA MUNICIPAL PROFESSOR CARLOS BARROS;2900306;Acajutiba;29;BA;100,0;25,0;2,0;;;;;125,0;125,0;
29149703;ESCOLA MUNICIPAL PROFESSORA MARIA DA GLORIA OLIVEIRA DO AMOR;2900306;Acajutiba;29;BA;72,0;61,0;10,0;;;;;133,0;133,0;
29149568;COLEGIO PADRE JOSE DE ANCHIETA;2900306;Acajutiba;29;BA;169,0;17,0;4,0;;;;186,0;;;
29149746;CENTRO EDUCACIONAL ESCOLA VOVO SILVANO;2900306;Acajutiba;29;BA;249,0;21,0;4,0;;;;270,0;;;
29149738;ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES;2900306;Acajutiba;29;BA;94,0;25,0;3,0;;;;112,0;7,0;7,0;
29149665;ESCOLA MUNICIPAL PROFESSORA JERUZA LIMA DOS SANTOS;2900306;Acajutiba;29;BA;93,0;22,0;4,0;;;;97,0;18,0;18,0;
29149690;ESCOLA MUNICIPAL VALERIANO GOMES DE CARVALHO;2900306;Acajutiba;29;BA;17,0;70,0;86,0;;;;67,0;20,0;20,0;
29059283;ESCOLA MUNICIPAL JULIAO RODRIGUES;2903235;Barro Alto;29;BA;33,0;167,0;5,0;;;;43,0;157,0;157,0;
29059062;ESCOLA MUNICIPAL DE 1º GRAU EDIVALDO SANTOS LOPES;2903235;Barro Alto;29;BA;110,0;32,0;7,0;;;3,0;80,0;62,0;62,0;
29058953;CENTRO DE ESTUDOS HOZANA BATISTA DE OLIVEIRA;2903235;Barro Alto;29;BA;237,0;76,0;23,0;;;;244,0;69,0;69,0;
29349656;ESCOLA MUNICIPAL DE BARRO ALTO;2903235;Barro Alto;29;BA;327,0;80,0;28,0;;;;285,0;122,0;122,0;
29059240;COLEGIO TANCREDO LIMA;2903235;Barro Alto;29;BA;101,0;174,0;;;;;107,0;168,0;168,0;
29059143;ESCOLA MUNICIPAL RUI BARBOSA;2903235;Barro Alto;29;BA;2,0;95,0;3,0;;;;44,0;53,0;53,0;
29059070;ESCOLA MUNICIPAL JOANA ANGELICA;2903235;Barro Alto;29;BA;118,0;91,0;;;;;108,0;101,0;101,0;
29059020;ESCOLA MUNICIPAL CASTRO ALVES;2903235;Barro Alto;29;BA;;7,0;;;;7,0;7,0;;;
29059208;ESCOLA MUNICIPAL SANTA TEREZINHA;2903235;Barro Alto;29;BA;;9,0;1,0;;;;9,0;;;
29059046;ESCOLA MUNICIPAL CASTRO ALVES;2903235;Barro Alto;29;BA;;9,0;;;;;1,0;8,0;8,0;
29059232;ESCOLA MUNICIPAL JOSE TEIXEIRA;2903235;Barro Alto;29;BA;;27,0;5,0;;;;19,0;8,0;8,0;
29059038;ESCOLA MUNICIPAL CASTRO ALVES;2903235;Barro Alto;29;BA;;11,0;2,0;;;;1,0;10,0;10,0;
29059259;ESCOLA MUNICIPAL DUQUE DE CAXIAS;2903235;Barro Alto;29;BA;;24,0;3,0;;;;13,0;11,0;11,0;
29059011;ESCOLA MUNICIPAL BOM JESUS;2903235;Barro Alto;29;BA;;32,0;6,0;;;;19,0;13,0;13,0;
29059224;ESCOLA MUNICIPAL TIRADENTES;2903235;Barro Alto;29;BA;;83,0;7,0;;;10,0;57,0;26,0;26,0;
28023315;COLEGIO ESTADUAL ALENCAR CARDOSO;2806206;Salgado;28;SE;104,0;182,0;281,0;1,0;;1,0;77,0;209,0;209,0;
28023501;ESC MUL JOSE GONCALVES DA SILVEIRA;2806206;Salgado;28;SE;;60,0;55,0;;;;3,0;57,0;57,0;
28023439;ESCOLA MUNICIPAL DR JOAO ALVES FILHO;2806206;Salgado;28;SE;127,0;56,0;182,0;;;;129,0;54,0;54,0;
28023293;ESCOLA MUNICIPAL DURVAL MILITAO DE ARAUJO;2806206;Salgado;28;SE;164,0;306,0;309,0;;;;163,0;307,0;307,0;
28023706;ESCOLA MUNL JOSE ARAUJO DOS SANTOS;2806206;Salgado;28;SE;;134,0;133,0;;;;34,0;100,0;100,0;
28023510;ESC MUL JULIA DE OLIVEIRA FRAGA;2806206;Salgado;28;SE;1,0;60,0;58,0;;;;10,0;51,0;51,0;
28023323;ESCOLA ESTADUAL JOSE CONRADO DE ARAUJO;2806206;Salgado;28;SE;200,0;50,0;10,0;;;;198,0;52,0;52,0;
28023331;ESCOLA ESTADUAL RAIMUNDO ARAUJO;2806206;Salgado;28;SE;27,0;281,0;;;;;196,0;112,0;112,0;
28023404;ESC MUL MARIA DO CARMO NASCIMENTO ALVES;2806206;Salgado;28;SE;;183,0;175,0;;;;11,0;172,0;172,0;
28023471;ESC MUL FRANCISCO ARAUJO MACEDO;2806206;Salgado;28;SE;;9,0;9,0;;;;9,0;;;
28023420;ESC MUL DOMINGOS GONCALVES DA SILVEIRA;2806206;Salgado;28;SE;;31,0;31,0;;;;31,0;;;
28072421;INSTITUTO DE ENSINO SANTA TEREZINHA;2806206;Salgado;28;SE;109,0;16,0;3,0;;;;125,0;;;
28032136;CENTRO EDUCACIONAL MODELO LTDA;2806206;Salgado;28;SE;201,0;53,0;6,0;;;;254,0;;;
28034031;CENTRO EDUCACIONAL DENGOSO;2806206;Salgado;28;SE;4,0;40,0;;;;;44,0;;;
28035976;CENTRO EDUCACIONAL CRESCENDO E APRENDENDO;2806206;Salgado;28;SE;7,0;;;;;;7,0;;;
28023374;ESC MUL JOSEFA GONCALVES DA SILVEIRA;2806206;Salgado;28;SE;4,0;103,0;107,0;;;;107,0;;;
28023340;ESC MUNICIPAL ANTONIO CARLOS VALADARES;2806206;Salgado;28;SE;;31,0;31,0;;;;31,0;;;
28023455;ESCOLA MUNICIPAL EROTILDES BATISTA DOS SANTOS;2806206;Salgado;28;SE;;32,0;;;;;32,0;;;
28034538;CENTRO EDUCACIONAL APRENDENDO COM ALEGRIA;2806206;Salgado;28;SE;;6,0;;;;;6,0;;;
28023625;ESCOLA MUL PE LUCIANO BUROCCO;2806206;Salgado;28;SE;;10,0;4,0;;;;10,0;;;
28023617;ESCOLA MUL IVA SALGUEIRO DA SILVA;2806206;Salgado;28;SE;1,0;20,0;1,0;;;;20,0;1,0;1,0;
28023676;ESCOLA MUNICIPAL JOAO ANTONIO DE CARVALHO;2806206;Salgado;28;SE;;15,0;;;;;11,0;4,0;4,0;
28023307;ESC AMELIA GONCALVES DA SILVEIRA;2806206;Salgado;28;SE;;41,0;41,0;;;;36,0;5,0;5,0;
28023692;ESC MUL JOAQUIM ANTONIO DE CARVALHO;2806206;Salgado;28;SE;;30,0;30,0;;;;23,0;7,0;7,0;
28023595;ESC MUL TENENTE FERNANDO CAIO MENDES TAVARES;2806206;Salgado;28;SE;;27,0;1,0;;;;16,0;11,0;11,0;
28023382;ESC MUL MARIA DA GLORIA MACEDO;2806206;Salgado;28;SE;;18,0;16,0;;;;5,0;13,0;13,0;
28023528;ESC MUL MARIA DOLORES O S FONSECA;2806206;Salgado;28;SE;;31,0;31,0;;;;18,0;13,0;13,0;
28023560;ESC MUL OTILIA ARAUJO MACEDO;2806206;Salgado;28;SE;;28,0;25,0;;;;14,0;14,0;14,0;
28023366;ESC MUNL JOSE GONCALVES FILHO;2806206;Salgado;28;SE;7,0;192,0;1,0;;;;184,0;15,0;15,0;
28023447;ESC MUL DR JOSE ROLLEMBERG LEITE;2806206;Salgado;28;SE;;16,0;16,0;;;;;16,0;16,0;
28023684;ESC MUL EROTILDES FREIRE CARVALHO;2806206;Salgado;28;SE;;26,0;26,0;;;;9,0;17,0;17,0;
29163226;ESCOLA MUNICIPAL PADRE ALEXANDRE DE GUSMAO;2904902;Cachoeira;29;BA;17,0;155,0;6,0;;;;8,0;164,0;164,0;
29162998;ESCOLA GENERAL ALFREDO AMERICO DA SILVA;2904902;Cachoeira;29;BA;9,0;175,0;151,0;;;2,0;62,0;122,0;122,0;
29163161;ESCOLA RURAL DE BELEM;2904902;Cachoeira;29;BA;19,0;71,0;1,0;;;;37,0;53,0;53,0;
29410720;ESCOLA AURELINO MARIO DE ASSIS RIBEIRO;2904902;Cachoeira;29;BA;272,0;49,0;246,0;;;;282,0;39,0;39,0;
29162637;ESCOLA DR ALOISIO DE SOUZA;2904902;Cachoeira;29;BA;17,0;86,0;4,0;;;;21,0;82,0;82,0;
29162700;ESCOLA EDWALDO BRANDAO CORREIA;2904902;Cachoeira;29;BA;459,0;334,0;556,0;;;1,0;480,0;313,0;313,0;
